imagename,sizeImage,panelsOnImage,box_id,sizeBox,IoU,PanelSize,Front,Night,Occluded
test_images/image213.jpg,"(755, 1058)",1,0,"(380, 262)",0.9154943840913276,0.13419046307540156,1,0,0
test_images/image217.jpg,"(485, 738)",1,0,"(217, 133)",0.940805152979066,0.08573743469393456,1,0,0
test_images/image109.jpg,"(900, 1200)",1,0,"(350, 217)",0.8976711362032463,0.06310648148148149,1,0,0
test_images/image234.jpg,"(1334, 2000)",1,0,"(0, 0)",0,-1,1,0,1
test_images/image120.jpg,"(533, 800)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image7.jpg,"(1339, 1004)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image90.jpg,"(641, 1408)",2,0,"(0, 0)",0,-1,0,0,0
test_images/image90.jpg,"(641, 1408)",2,1,"(0, 0)",0,-1,0,0,0
test_images/image245.jpg,"(509, 980)",1,0,"(271, 141)",0.8026208026208026,0.06303476203841064,1,0,0
test_images/image22.jpg,"(447, 605)",1,0,"(224, 139)",0.9152985074626866,0.1099598794534731,1,0,0
test_images/image104.jpg,"(551, 980)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image97.jpg,"(1333, 2000)",2,0,"(366, 300)",0.7365004057681503,0.031380720180045014,0,0,0
test_images/image97.jpg,"(1333, 2000)",2,1,"(0, 0)",0,-1,0,0,0
test_images/image189.jpg,"(700, 1053)",1,0,"(355, 176)",0.8745840356108734,0.09031610364943699,1,0,0
test_images/image212.jpg,"(532, 800)",1,0,"(185, 104)",0.8614705882352941,0.042680921052631576,0,0,0
test_images/image260.jpg,"(552, 1128)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image176.jpg,"(444, 700)",1,0,"(159, 62)",0.8621808930607948,0.03513513513513514,0,0,0
test_images/image91.jpg,"(635, 1319)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image190.jpg,"(768, 1024)",2,0,"(0, 0)",0,-1,1,0,0
test_images/image190.jpg,"(768, 1024)",2,1,"(0, 0)",0,-1,1,0,0
test_images/image135.jpg,"(683, 1024)",1,0,"(491, 318)",0.8520656523179652,0.19015087390190336,1,0,0
test_images/image242.jpg,"(853, 1280)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image54.jpg,"(2351, 2617)",1,0,"(1966, 856)",0.8032716920235062,0.30309592727718365,1,0,0
test_images/image139.jpg,"(1232, 2048)",1,0,"(0, 0)",0,-1,0,0,1
test_images/image174.jpg,"(918, 1632)",1,0,"(505, 296)",0.904497939036839,0.09592464436755094,0,0,0
test_images/image1.jpg,"(500, 750)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image158.jpg,"(900, 1200)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image182.jpg,"(1101, 1468)",1,0,"(0, 0)",0,-1,0,0,0
